order_id,customer_id,category,payment_method,price,order_hour,is_weekend,discount_percent,customer_account_age_days,customer_past_orders,customer_past_return_rate,variants_in_order,returned
ORD11061,CUST1440,Beauty,Wallet,5657.02,14,0,0,705,37,0.09,1,0
ORD11062,CUST1149,Electronics,UPI,6950.02,7,0,20,332,5,0.14,1,1
ORD11063,CUST1241,Footwear,Netbanking,3370.29,23,0,30,366,37,0.06,1,0
ORD11064,CUST1184,Beauty,Netbanking,6864.72,9,0,0,896,10,0.1,1,0
ORD11065,CUST1335,Footwear,Card,1997.88,21,0,10,638,17,0.2,1,0
ORD11066,CUST1401,Electronics,COD,3508.61,23,0,20,121,18,0.03,1,0
ORD11067,CUST1090,Footwear,COD,7573.5,16,0,0,900,27,0.01,1,0
ORD11068,CUST1127,Beauty,UPI,7236.0,4,0,30,649,10,0.1,1,0
ORD11069,CUST1334,Apparel,Card,6437.07,2,0,0,578,8,0.14,1,1
ORD11070,CUST1500,Apparel,COD,4376.41,0,0,0,776,5,0.0,1,1
ORD11071,CUST1044,Beauty,COD,6901.1,0,1,0,427,21,0.1,1,1
ORD11072,CUST1372,Home & Kitchen,Netbanking,4231.81,17,0,0,748,40,0.17,1,0
ORD11073,CUST1019,Electronics,Card,919.31,16,0,0,312,1,0.05,1,0
ORD11074,CUST1060,Electronics,Wallet,7180.99,17,0,30,645,7,0.11,1,0
ORD11075,CUST1115,Apparel,Netbanking,1964.37,21,0,0,307,21,0.05,1,0
ORD11076,CUST1512,Footwear,UPI,6188.31,18,0,20,239,21,0.25,1,0
ORD11077,CUST1188,Home & Kitchen,Wallet,6092.48,22,0,20,734,33,0.02,1,0
ORD11078,CUST1128,Beauty,COD,1064.68,6,1,20,323,25,0.01,1,0
ORD11079,CUST1099,Electronics,Card,5742.63,15,1,20,841,23,0.03,1,0
ORD11080,CUST1200,Apparel,Netbanking,3534.07,1,0,0,318,17,0.14,1,0
ORD11081,CUST1060,Beauty,UPI,6569.3,22,0,20,645,7,0.11,1,1
ORD11082,CUST1505,Home & Kitchen,Wallet,3158.91,9,0,30,227,21,0.05,1,0
ORD11083,CUST1569,Home & Kitchen,UPI,7499.88,22,1,10,425,13,0.1,1,0
ORD11084,CUST1558,Apparel,Netbanking,7953.77,1,1,10,504,14,0.1,1,1
ORD11085,CUST1050,Footwear,Card,7035.27,23,0,10,511,15,0.08,1,0
ORD11086,CUST1357,Beauty,Card,5716.29,21,0,0,786,33,0.64,1,1
ORD11087,CUST1384,Electronics,Wallet,6222.06,16,1,30,827,22,0.11,1,0
ORD11088,CUST1064,Apparel,Card,2528.76,20,1,30,715,33,0.13,1,0
ORD11089,CUST1589,Beauty,Card,2717.91,10,0,0,92,29,0.18,1,0
ORD11090,CUST1288,Electronics,Netbanking,4950.84,12,0,30,708,17,0.09,1,0
ORD11091,CUST1538,Apparel,Card,546.84,1,0,10,414,10,0.18,1,0
ORD11092,CUST1294,Apparel,Wallet,3012.09,12,0,0,57,19,0.1,1,1
ORD11093,CUST1153,Beauty,Netbanking,6576.53,11,0,20,744,20,0.09,1,0
ORD11094,CUST1011,Beauty,Card,2597.15,19,0,20,396,4,0.24,1,0
ORD11095,CUST1527,Electronics,Netbanking,7209.05,21,0,5,151,30,0.24,1,1
ORD11096,CUST1261,Footwear,Card,6686.45,9,1,5,518,40,0.17,1,1
ORD11097,CUST1315,Footwear,Netbanking,6440.95,15,0,5,590,13,0.19,1,0
ORD11098,CUST1189,Apparel,Card,5724.89,21,0,5,767,37,0.14,1,0
ORD11099,CUST1017,Home & Kitchen,Card,6727.01,3,0,20,196,8,0.1,1,1
ORD11100,CUST1346,Home & Kitchen,Netbanking,3568.15,15,0,0,277,36,0.14,1,0
ORD11101,CUST1004,Footwear,Netbanking,6999.37,11,0,30,757,39,0.16,1,0
ORD11102,CUST1065,Electronics,Wallet,6077.87,23,1,30,870,14,0.02,1,0
ORD11103,CUST1335,Home & Kitchen,Netbanking,2983.71,23,1,0,638,17,0.2,1,0
ORD11104,CUST1394,Beauty,Wallet,5549.8,22,0,20,675,38,0.05,1,0
ORD11105,CUST1401,Electronics,Wallet,842.25,9,1,0,121,18,0.03,1,0
ORD11106,CUST1501,Beauty,Card,1906.53,18,1,10,405,14,0.69,1,0
ORD11107,CUST1158,Footwear,COD,3051.37,15,0,0,378,24,0.14,1,0
ORD11108,CUST1132,Beauty,Wallet,7332.44,22,0,10,118,3,0.16,1,0
ORD11109,CUST1529,Electronics,Wallet,4104.44,8,0,0,755,13,0.24,1,0
ORD11110,CUST1003,Footwear,COD,5607.51,19,0,0,650,2,0.15,1,0
ORD11111,CUST1419,Footwear,COD,4498.68,17,0,20,17,23,0.21,1,0
ORD11112,CUST1319,Apparel,Card,7494.03,14,0,10,22,9,0.15,1,1
ORD11113,CUST1446,Beauty,UPI,2524.4,17,1,10,337,2,0.08,1,0
ORD11114,CUST1417,Footwear,Wallet,2793.13,19,0,30,665,39,0.2,1,0
ORD11115,CUST1057,Apparel,COD,5646.04,12,0,30,894,38,0.56,3,1
ORD11116,CUST1142,Home & Kitchen,Wallet,4549.19,3,0,30,774,5,0.23,1,0
ORD11117,CUST1548,Home & Kitchen,Netbanking,3137.61,16,0,0,202,13,0.17,1,0
ORD11118,CUST1406,Apparel,COD,811.39,3,0,10,136,37,0.22,1,0
ORD11119,CUST1105,Apparel,Wallet,1143.73,12,0,10,441,13,0.15,1,0
ORD11120,CUST1146,Beauty,COD,7776.34,10,0,0,766,16,0.1,1,0
ORD11121,CUST1398,Home & Kitchen,UPI,1364.0,5,0,0,419,12,0.04,1,0
ORD11122,CUST1382,Electronics,COD,7065.59,12,0,0,146,7,0.2,1,0
ORD11123,CUST1103,Footwear,COD,6693.8,10,0,0,290,6,0.14,1,1
ORD11124,CUST1238,Apparel,Wallet,5678.19,8,0,0,812,8,0.03,1,0
ORD11125,CUST1526,Beauty,Wallet,5905.16,10,0,30,359,38,0.25,1,0
ORD11126,CUST1415,Electronics,Wallet,1719.25,23,0,0,531,37,0.05,1,0
ORD11127,CUST1207,Electronics,UPI,2841.22,22,1,0,745,25,0.15,1,0
ORD11128,CUST1539,Footwear,UPI,4993.11,22,0,10,650,0,0.09,1,0
ORD11129,CUST1400,Home & Kitchen,COD,3871.65,13,1,30,98,22,0.13,1,1
ORD11130,CUST1216,Apparel,Card,4808.95,3,0,10,128,28,0.24,1,1
ORD11131,CUST1148,Footwear,COD,548.24,4,0,0,189,27,0.16,1,0
ORD11132,CUST1230,Home & Kitchen,Card,495.11,8,0,0,539,21,0.13,1,1
ORD11133,CUST1344,Apparel,Wallet,3871.91,10,1,0,820,9,0.11,1,0
ORD11134,CUST1361,Footwear,Netbanking,7979.65,7,1,5,145,14,0.08,1,1
ORD11135,CUST1133,Beauty,Wallet,5761.55,15,0,20,54,22,0.13,1,0
ORD11136,CUST1326,Apparel,Wallet,3423.43,19,0,20,578,18,0.09,1,1
ORD11137,CUST1142,Footwear,Netbanking,5991.73,19,1,5,774,5,0.23,1,0
ORD11138,CUST1568,Electronics,UPI,1697.5,12,0,20,364,18,0.73,1,0
ORD11139,CUST1167,Home & Kitchen,Wallet,3247.19,13,0,0,726,39,0.23,1,0
ORD11140,CUST1073,Electronics,Card,5031.57,10,0,20,829,4,0.11,1,1
ORD11141,CUST1417,Footwear,COD,2406.02,5,0,5,665,39,0.2,1,0
ORD11142,CUST1472,Footwear,Wallet,3764.61,14,0,0,224,12,0.22,1,0
ORD11143,CUST1456,Electronics,Netbanking,2164.18,23,1,30,889,13,0.02,1,0
ORD11144,CUST1249,Apparel,UPI,5704.98,16,0,0,798,28,0.1,1,0
ORD11145,CUST1137,Beauty,COD,6681.46,9,1,0,804,32,0.16,1,0
ORD11146,CUST1240,Footwear,COD,3814.7,20,1,5,65,28,0.22,1,1
ORD11147,CUST1448,Footwear,COD,1479.29,4,0,5,640,5,0.14,3,1
ORD11148,CUST1551,Electronics,COD,864.85,20,1,5,311,15,0.01,1,0
ORD11149,CUST1087,Beauty,COD,7188.46,1,0,0,199,9,0.06,1,0
ORD11150,CUST1304,Footwear,Netbanking,5361.35,22,1,10,648,16,0.02,1,1
ORD11151,CUST1270,Home & Kitchen,Wallet,5007.05,0,0,0,639,9,0.01,1,0
ORD11152,CUST1196,Beauty,UPI,4432.2,10,0,5,301,36,0.03,1,1
ORD11153,CUST1040,Home & Kitchen,UPI,2607.09,23,0,30,813,21,0.09,1,1
ORD11154,CUST1499,Electronics,Card,4447.4,21,0,0,850,11,0.79,1,1
ORD11155,CUST1441,Electronics,COD,7727.79,0,1,30,711,23,0.21,1,0
ORD11156,CUST1211,Apparel,COD,7290.44,14,0,0,785,34,0.23,1,0
ORD11157,CUST1179,Electronics,UPI,2123.61,9,0,30,267,31,0.22,1,0
ORD11158,CUST1578,Footwear,Card,7102.62,23,1,30,890,8,0.25,1,0
ORD11159,CUST1521,Apparel,Netbanking,4907.3,6,0,5,127,19,0.08,1,0
ORD11160,CUST1142,Footwear,Card,6683.08,2,0,0,774,5,0.23,1,0
ORD11161,CUST1564,Apparel,Wallet,3795.08,14,0,10,342,6,0.07,1,0
ORD11162,CUST1093,Footwear,UPI,6763.18,14,0,10,140,14,0.23,1,1
ORD11163,CUST1051,Beauty,Wallet,3343.87,11,1,5,442,12,0.22,1,0
ORD11164,CUST1268,Home & Kitchen,Netbanking,2053.93,7,0,10,741,16,0.21,1,0
ORD11165,CUST1061,Electronics,COD,7965.21,19,0,0,827,23,0.24,1,0
ORD11166,CUST1448,Apparel,Wallet,2688.43,11,0,0,640,5,0.14,1,1
ORD11167,CUST1441,Electronics,Netbanking,6212.66,3,0,0,711,23,0.21,1,0
ORD11168,CUST1432,Beauty,Wallet,2333.24,23,0,0,209,35,0.24,1,0
ORD11169,CUST1368,Electronics,Netbanking,2660.44,2,0,5,22,11,0.08,1,0
ORD11170,CUST1047,Home & Kitchen,Netbanking,339.62,12,0,0,716,7,0.12,1,0
ORD11171,CUST1359,Electronics,Netbanking,6927.41,18,0,0,822,6,0.23,1,0
ORD11172,CUST1591,Home & Kitchen,Wallet,2690.35,3,1,0,412,4,0.19,1,0
ORD11173,CUST1405,Electronics,Card,6337.66,12,1,5,678,0,0.17,1,0
ORD11174,CUST1349,Apparel,Wallet,4730.38,18,0,0,687,5,0.55,1,1
ORD11175,CUST1250,Footwear,UPI,6974.31,22,1,20,124,12,0.07,1,0
ORD11176,CUST1114,Beauty,COD,1056.71,23,0,20,655,39,0.01,1,0
ORD11177,CUST1229,Footwear,Card,5695.74,5,1,0,876,26,0.21,1,0
ORD11178,CUST1476,Home & Kitchen,Wallet,2484.42,17,0,0,256,22,0.01,1,0
ORD11179,CUST1181,Electronics,COD,6001.84,9,0,5,138,24,0.24,1,0
ORD11180,CUST1381,Beauty,UPI,7999.07,15,0,0,503,7,0.06,1,0
ORD11181,CUST1455,Apparel,Card,470.7,23,0,0,122,25,0.08,1,1
ORD11182,CUST1136,Footwear,Card,7196.07,23,0,5,298,8,0.06,1,0
ORD11183,CUST1425,Footwear,UPI,3777.25,13,0,0,141,6,0.2,1,1
ORD11184,CUST1239,Apparel,Netbanking,7007.41,15,0,0,1,18,0.06,2,1
ORD11185,CUST1359,Apparel,COD,6508.97,18,0,10,822,6,0.23,1,1
ORD11186,CUST1303,Home & Kitchen,Netbanking,5393.46,5,0,10,683,7,0.24,1,0
ORD11187,CUST1482,Electronics,COD,5699.44,3,0,20,799,23,0.16,1,0
ORD11188,CUST1530,Electronics,Card,1438.09,19,1,10,512,39,0.78,1,0
ORD11189,CUST1433,Footwear,Card,3057.74,8,0,5,100,25,0.16,1,1
ORD11190,CUST1066,Footwear,Card,4550.35,14,0,10,134,28,0.11,1,0
ORD11191,CUST1102,Home & Kitchen,Wallet,458.3,13,0,5,195,11,0.03,1,0
ORD11192,CUST1037,Apparel,UPI,1684.5,2,0,20,22,38,0.16,1,0
ORD11193,CUST1092,Footwear,COD,345.09,5,1,10,224,33,0.05,1,0
ORD11194,CUST1599,Home & Kitchen,COD,4638.73,4,0,10,575,26,0.14,1,1
ORD11195,CUST1275,Footwear,UPI,6933.79,8,1,20,721,2,0.03,1,0
ORD11196,CUST1073,Apparel,Card,4266.05,9,1,5,829,4,0.11,3,1
ORD11197,CUST1188,Home & Kitchen,Wallet,3413.65,7,1,30,734,33,0.02,1,0
ORD11198,CUST1444,Home & Kitchen,Card,6585.4,21,0,0,828,27,0.16,1,0
ORD11199,CUST1158,Footwear,Card,4834.14,6,1,0,378,24,0.14,1,0
ORD11200,CUST1206,Beauty,COD,5947.89,7,0,5,152,24,0.12,1,0
ORD11201,CUST1599,Electronics,Wallet,3949.37,16,0,5,575,26,0.14,1,0
ORD11202,CUST1324,Electronics,UPI,6920.29,5,0,0,825,13,0.17,1,0
ORD11203,CUST1191,Beauty,Wallet,4790.97,21,1,10,451,13,0.01,1,0
ORD11204,CUST1561,Home & Kitchen,COD,2128.86,6,0,20,280,11,0.01,1,0
ORD11205,CUST1577,Electronics,Netbanking,2662.96,3,1,0,564,4,0.0,1,0
ORD11206,CUST1592,Footwear,Netbanking,1271.24,1,1,30,613,29,0.11,1,0
ORD11207,CUST1249,Beauty,Card,1798.33,8,1,0,798,28,0.1,1,0
ORD11208,CUST1590,Home & Kitchen,Netbanking,3550.43,20,0,20,676,24,0.17,1,0
ORD11209,CUST1582,Apparel,Wallet,1344.01,20,0,30,748,29,0.15,1,0
ORD11210,CUST1544,Home & Kitchen,UPI,5788.95,20,0,5,820,3,0.06,1,0
ORD11211,CUST1532,Home & Kitchen,UPI,7417.71,15,1,5,634,35,0.68,1,1
ORD11212,CUST1404,Beauty,Wallet,6263.7,15,1,30,342,18,0.15,1,0
ORD11213,CUST1592,Footwear,COD,1172.85,16,0,5,613,29,0.11,1,1
ORD11214,CUST1077,Beauty,Netbanking,2147.66,14,0,0,576,40,0.04,1,0
ORD11215,CUST1496,Home & Kitchen,Netbanking,1018.89,12,0,30,586,39,0.22,1,0
ORD11216,CUST1571,Apparel,COD,5097.58,11,0,10,645,35,0.2,1,1
ORD11217,CUST1552,Beauty,Card,1486.83,5,0,10,674,21,0.12,1,0
ORD11218,CUST1038,Electronics,UPI,4999.46,11,1,20,327,8,0.25,1,0
ORD11219,CUST1084,Footwear,COD,4626.85,15,1,10,820,25,0.07,1,0
ORD11220,CUST1432,Electronics,Wallet,7798.81,10,0,5,209,35,0.24,1,0
ORD11221,CUST1076,Electronics,Netbanking,5818.73,6,0,20,89,14,0.11,1,0
ORD11222,CUST1077,Footwear,Wallet,3775.88,14,1,0,576,40,0.04,1,0
ORD11223,CUST1061,Apparel,Wallet,2843.54,10,0,20,827,23,0.24,1,0
ORD11224,CUST1445,Apparel,UPI,2421.53,22,0,30,586,6,0.02,1,1
ORD11225,CUST1140,Home & Kitchen,UPI,2794.47,8,1,30,201,2,0.16,1,0
ORD11226,CUST1463,Electronics,Wallet,3962.56,7,0,30,790,37,0.04,1,0
ORD11227,CUST1375,Apparel,UPI,5659.29,0,0,0,757,29,0.11,1,1
ORD11228,CUST1378,Beauty,Card,3083.29,0,1,30,609,3,0.23,1,1
ORD11229,CUST1179,Electronics,Card,4491.06,0,1,10,267,31,0.22,1,0
ORD11230,CUST1162,Apparel,Card,7250.75,19,0,5,87,21,0.02,1,0
ORD11231,CUST1244,Electronics,Wallet,3196.46,0,1,20,710,3,0.05,2,0
ORD11232,CUST1476,Electronics,Wallet,4562.3,23,0,0,256,22,0.01,1,0
ORD11233,CUST1003,Apparel,COD,2804.29,12,0,20,650,2,0.15,1,1
ORD11234,CUST1387,Electronics,UPI,1336.45,6,0,0,820,31,0.21,1,0
ORD11235,CUST1563,Footwear,Netbanking,3359.76,3,0,0,546,37,0.77,2,1
ORD11236,CUST1122,Footwear,COD,2448.61,13,0,0,612,2,0.1,1,0
ORD11237,CUST1450,Home & Kitchen,Wallet,5444.94,4,0,10,6,30,0.1,1,1
ORD11238,CUST1519,Footwear,Card,7995.76,11,1,20,465,23,0.09,1,0
ORD11239,CUST1502,Footwear,Card,2304.58,12,1,10,16,15,0.07,1,0
ORD11240,CUST1295,Beauty,COD,933.52,23,1,20,155,32,0.15,1,0
ORD11241,CUST1027,Home & Kitchen,UPI,7109.57,13,0,5,495,38,0.02,2,0
ORD11242,CUST1450,Electronics,Netbanking,7892.65,23,1,30,6,30,0.1,1,0
ORD11243,CUST1382,Footwear,UPI,847.32,2,0,5,146,7,0.2,1,0
ORD11244,CUST1571,Footwear,Wallet,318.88,18,0,0,645,35,0.2,1,1
ORD11245,CUST1471,Footwear,Card,6251.03,20,0,5,784,22,0.2,1,0
ORD11246,CUST1337,Electronics,COD,290.98,3,0,30,600,8,0.07,1,0
ORD11247,CUST1383,Apparel,Wallet,6573.6,4,0,30,67,11,0.22,1,1
ORD11248,CUST1284,Footwear,Wallet,282.64,22,0,20,388,3,0.05,1,1
ORD11249,CUST1191,Apparel,COD,4388.77,6,1,20,451,13,0.01,1,1
ORD11250,CUST1565,Electronics,Wallet,7545.03,12,0,5,37,6,0.22,1,0
ORD11251,CUST1232,Home & Kitchen,Wallet,2648.16,16,0,10,386,38,0.08,1,1
ORD11252,CUST1424,Apparel,UPI,4551.82,20,1,0,56,13,0.15,1,0
ORD11253,CUST1482,Footwear,UPI,4580.17,3,0,30,799,23,0.16,3,0
ORD11254,CUST1583,Footwear,UPI,6701.95,5,0,0,760,31,0.25,1,0
ORD11255,CUST1128,Apparel,UPI,2150.31,6,1,0,323,25,0.01,3,0
ORD11256,CUST1020,Beauty,Netbanking,6319.01,23,1,0,658,36,0.03,1,0
ORD11257,CUST1379,Beauty,Netbanking,3032.8,5,0,10,263,39,0.08,1,0
ORD11258,CUST1129,Apparel,UPI,2687.1,22,1,20,76,14,0.11,2,1
ORD11259,CUST1051,Home & Kitchen,COD,3540.88,22,0,0,442,12,0.22,1,0
ORD11260,CUST1381,Apparel,Netbanking,509.32,19,0,20,503,7,0.06,1,1
ORD11261,CUST1183,Electronics,UPI,7215.05,18,0,5,484,23,0.11,1,1
ORD11262,CUST1205,Footwear,Netbanking,2063.12,18,0,0,844,27,0.23,1,1
ORD11263,CUST1024,Electronics,UPI,5457.65,1,0,5,496,36,0.03,1,0
ORD11264,CUST1363,Apparel,COD,4639.96,15,0,0,69,20,0.15,1,1
ORD11265,CUST1221,Home & Kitchen,Wallet,4863.84,23,0,30,185,8,0.66,1,0
ORD11266,CUST1149,Footwear,UPI,4695.06,13,1,30,332,5,0.14,1,0
ORD11267,CUST1591,Footwear,Wallet,397.46,22,1,10,412,4,0.19,1,1
ORD11268,CUST1155,Home & Kitchen,Wallet,926.32,9,0,0,449,33,0.2,1,0
ORD11269,CUST1508,Home & Kitchen,Netbanking,4858.08,23,0,0,210,2,0.2,1,0
ORD11270,CUST1466,Footwear,Netbanking,745.55,1,0,0,387,15,0.8,1,1
ORD11271,CUST1312,Footwear,UPI,4836.36,10,0,10,260,4,0.01,1,0
ORD11272,CUST1522,Beauty,Wallet,7841.64,3,1,0,535,34,0.2,1,0
ORD11273,CUST1090,Footwear,Card,6508.49,15,0,0,900,27,0.01,1,0
ORD11274,CUST1252,Beauty,Wallet,4162.08,21,0,0,605,33,0.06,1,1
ORD11275,CUST1076,Apparel,Card,4786.09,23,1,0,89,14,0.11,1,0
ORD11276,CUST1022,Beauty,UPI,1656.55,9,0,0,76,4,0.02,1,1
ORD11277,CUST1150,Apparel,Wallet,1835.04,3,0,30,835,29,0.07,1,1
ORD11278,CUST1228,Home & Kitchen,Wallet,4389.23,19,1,30,417,18,0.12,1,0
ORD11279,CUST1581,Electronics,Wallet,657.68,20,1,0,585,30,0.1,1,1
ORD11280,CUST1230,Apparel,Wallet,5949.05,10,1,0,539,21,0.13,1,0
ORD11281,CUST1251,Apparel,Wallet,412.63,23,0,20,303,17,0.09,1,0
ORD11282,CUST1046,Footwear,Card,3132.46,14,0,0,31,19,0.15,1,0
ORD11283,CUST1069,Apparel,Netbanking,6357.52,15,0,0,887,7,0.05,1,0
ORD11284,CUST1061,Apparel,Netbanking,5152.93,12,0,0,827,23,0.24,1,1
ORD11285,CUST1454,Beauty,COD,4005.26,23,1,0,855,22,0.17,1,0
ORD11286,CUST1044,Home & Kitchen,UPI,4937.31,3,0,20,427,21,0.1,1,0
ORD11287,CUST1261,Footwear,Wallet,3392.17,17,0,5,518,40,0.17,1,0
ORD11288,CUST1510,Footwear,Wallet,5727.65,19,0,30,142,23,0.17,1,0
ORD11289,CUST1350,Apparel,Card,6106.28,12,0,20,808,12,0.25,1,0
ORD11290,CUST1501,Footwear,COD,2272.26,12,1,0,405,14,0.69,1,1
ORD11291,CUST1532,Footwear,Wallet,3970.35,6,1,5,634,35,0.68,2,1
ORD11292,CUST1553,Footwear,UPI,2684.38,0,0,30,410,4,0.24,1,1
ORD11293,CUST1286,Footwear,UPI,4599.85,13,0,5,778,19,0.12,1,1
ORD11294,CUST1366,Footwear,UPI,6049.29,5,0,0,187,27,0.01,1,0
ORD11295,CUST1232,Footwear,COD,3456.55,14,0,0,386,38,0.08,1,1
ORD11296,CUST1441,Apparel,COD,4815.19,19,0,10,711,23,0.21,1,1
ORD11297,CUST1184,Home & Kitchen,Card,2174.58,9,0,5,896,10,0.1,1,0
ORD11298,CUST1413,Apparel,Wallet,2037.08,20,1,5,849,14,0.16,1,0
ORD11299,CUST1339,Home & Kitchen,COD,323.44,23,1,0,162,7,0.22,1,1
ORD11300,CUST1259,Apparel,Wallet,5206.24,8,1,5,3,31,0.02,1,0
ORD11301,CUST1192,Apparel,Wallet,7281.38,16,0,5,852,19,0.08,1,0
ORD11302,CUST1211,Apparel,Netbanking,3875.58,4,0,10,785,34,0.23,1,0
ORD11303,CUST1272,Home & Kitchen,Card,6054.43,1,0,20,511,5,0.16,1,0
ORD11304,CUST1298,Beauty,Wallet,6269.64,19,0,10,210,17,0.13,1,0
ORD11305,CUST1298,Apparel,UPI,7138.26,19,0,0,210,17,0.13,2,1
ORD11306,CUST1409,Home & Kitchen,COD,1166.89,8,0,10,17,23,0.01,1,0
ORD11307,CUST1204,Electronics,Wallet,5639.26,9,0,30,161,7,0.11,1,0
ORD11308,CUST1354,Electronics,Card,1856.33,23,0,10,878,1,0.24,1,1
ORD11309,CUST1312,Beauty,Wallet,7986.82,17,0,0,260,4,0.01,1,0
ORD11310,CUST1348,Apparel,Netbanking,5615.03,20,0,0,573,3,0.04,1,0
ORD11311,CUST1172,Apparel,Netbanking,7811.09,6,0,0,210,24,0.11,1,0
ORD11312,CUST1140,Beauty,UPI,6837.4,20,0,20,201,2,0.16,1,0
ORD11313,CUST1267,Electronics,Card,3342.12,12,0,0,623,1,0.15,1,0
ORD11314,CUST1384,Electronics,COD,1085.62,18,1,0,827,22,0.11,1,1
ORD11315,CUST1095,Home & Kitchen,UPI,5690.08,7,1,0,797,12,0.22,1,1
ORD11316,CUST1349,Electronics,COD,7609.29,13,0,10,687,5,0.55,1,0
ORD11317,CUST1493,Home & Kitchen,Netbanking,4199.21,1,0,0,139,19,0.06,1,0
ORD11318,CUST1272,Electronics,Netbanking,3059.14,6,0,30,511,5,0.16,1,0
ORD11319,CUST1091,Apparel,Netbanking,2091.64,22,0,10,631,10,0.13,1,0
ORD11320,CUST1086,Footwear,COD,3215.86,1,1,30,31,16,0.03,1,0
ORD11321,CUST1410,Beauty,Card,2314.96,10,1,5,836,1,0.17,1,0
ORD11322,CUST1534,Apparel,UPI,1808.46,17,1,10,427,27,0.14,1,0
ORD11323,CUST1118,Electronics,Netbanking,6181.58,13,1,5,757,15,0.64,1,1
ORD11324,CUST1186,Electronics,UPI,438.83,21,1,30,529,34,0.01,1,1
ORD11325,CUST1094,Electronics,Netbanking,573.86,17,1,0,186,20,0.15,1,0
ORD11326,CUST1101,Electronics,Card,2755.2,18,0,0,781,35,0.15,1,0
ORD11327,CUST1179,Footwear,UPI,3282.96,3,0,0,267,31,0.22,1,1
ORD11328,CUST1401,Apparel,Netbanking,436.1,14,0,0,121,18,0.03,1,0
ORD11329,CUST1218,Beauty,Wallet,508.75,23,0,0,764,21,0.15,1,1
ORD11330,CUST1172,Beauty,Card,1488.27,11,0,0,210,24,0.11,1,0
ORD11331,CUST1410,Home & Kitchen,Card,7775.31,19,1,0,836,1,0.17,1,1
ORD11332,CUST1096,Apparel,UPI,7365.15,21,1,20,745,5,0.06,1,1
ORD11333,CUST1476,Electronics,Wallet,3561.17,6,0,0,256,22,0.01,1,0
ORD11334,CUST1530,Footwear,COD,4117.95,15,0,0,512,39,0.78,1,1
ORD11335,CUST1264,Apparel,Card,709.19,18,1,30,739,15,0.06,1,1
ORD11336,CUST1087,Beauty,COD,5966.34,18,1,0,199,9,0.06,1,0
ORD11337,CUST1335,Apparel,Card,6755.07,15,0,0,638,17,0.2,1,0
ORD11338,CUST1233,Beauty,COD,6467.49,7,0,0,899,4,0.06,1,0
ORD11339,CUST1206,Apparel,Card,7235.38,21,0,5,152,24,0.12,1,0
ORD11340,CUST1458,Beauty,COD,1933.41,10,1,0,443,24,0.05,2,1
ORD11341,CUST1577,Home & Kitchen,COD,7797.23,7,1,0,564,4,0.0,1,0
ORD11342,CUST1019,Electronics,Wallet,2135.16,18,0,30,312,1,0.05,1,0
ORD11343,CUST1208,Home & Kitchen,COD,4410.94,18,0,10,251,38,0.13,1,1
ORD11344,CUST1316,Apparel,Netbanking,7040.21,2,0,30,421,39,0.1,1,0
ORD11345,CUST1582,Electronics,Card,4961.45,6,0,0,748,29,0.15,1,0
ORD11346,CUST1548,Beauty,Card,7610.27,8,0,0,202,13,0.17,2,0
ORD11347,CUST1191,Footwear,COD,7003.26,19,1,10,451,13,0.01,1,0
ORD11348,CUST1203,Electronics,Card,4001.13,8,0,0,858,29,0.15,1,0
ORD11349,CUST1134,Beauty,Wallet,3504.24,17,1,0,684,26,0.11,1,0
ORD11350,CUST1401,Footwear,Netbanking,6477.85,18,0,0,121,18,0.03,1,0
ORD11351,CUST1391,Apparel,Card,4633.7,19,1,20,74,5,0.25,1,1
ORD11352,CUST1335,Home & Kitchen,UPI,2888.12,0,1,0,638,17,0.2,1,0
ORD11353,CUST1393,Home & Kitchen,Card,1946.88,7,1,5,837,21,0.17,1,0
ORD11354,CUST1077,Home & Kitchen,UPI,2402.17,23,0,30,576,40,0.04,1,0
ORD11355,CUST1423,Footwear,Wallet,1805.71,19,0,5,302,22,0.19,1,0
ORD11356,CUST1421,Home & Kitchen,Card,2948.82,22,1,0,114,6,0.08,1,0
ORD11357,CUST1148,Footwear,Netbanking,238.04,12,0,0,189,27,0.16,1,0
ORD11358,CUST1041,Beauty,UPI,1196.29,22,0,30,893,26,0.24,1,0
ORD11359,CUST1057,Apparel,Wallet,5136.43,20,1,0,894,38,0.56,2,1
ORD11360,CUST1044,Electronics,Card,7948.55,5,1,20,427,21,0.1,2,1
ORD11361,CUST1025,Footwear,Card,7621.26,11,1,30,319,14,0.2,1,1
ORD11362,CUST1013,Home & Kitchen,Wallet,6598.73,12,0,20,75,36,0.16,1,0
ORD11363,CUST1403,Home & Kitchen,UPI,6743.91,23,0,0,424,38,0.06,1,1
ORD11364,CUST1137,Apparel,Netbanking,2161.93,6,0,0,804,32,0.16,1,0
ORD11365,CUST1040,Home & Kitchen,COD,2785.35,17,0,5,813,21,0.09,2,0
ORD11366,CUST1430,Electronics,COD,5144.28,20,0,5,557,2,0.1,1,0
ORD11367,CUST1070,Beauty,Netbanking,2969.11,11,0,10,318,34,0.24,1,0
ORD11368,CUST1315,Apparel,UPI,4610.0,2,1,30,590,13,0.19,1,1
ORD11369,CUST1018,Footwear,Netbanking,2433.23,18,0,0,218,0,0.07,1,0
ORD11370,CUST1479,Home & Kitchen,UPI,7523.02,12,0,20,895,24,0.04,1,0
